re_type,adv_bed,adv_bath,adv_park,pool,elevator,bbq,balcony,leisure,adv_size,district,adv_sale
apartment,3.0,2.0,2.0,True,False,True,False,True,140.0,Candelaria,350000.0
apartment,3.0,4.0,3.0,True,True,True,False,True,98.0,Capim Macio,450000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,89.0,Tirol,480000.0
apartment,3.0,5.0,2.0,True,True,False,False,True,125.0,Lagoa Nova,1050000.0
apartment,4.0,5.0,2.0,True,True,True,True,True,256.0,Lagoa Nova,850000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,41.0,Pajucara,132430.0
apartment,3.0,4.0,2.0,True,True,True,True,True,120.0,Lagoa Nova,650000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,81.0,Lagoa Nova,450000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,50.0,Cidade Alta,65000.0
apartment,2.0,3.0,2.0,True,True,True,True,True,89.0,Lagoa Nova,480000.0
apartment,4.0,6.0,4.0,False,False,True,False,False,170.0,Lagoa Nova,1200000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,53.0,Pitimbu,120000.0
apartment,3.0,2.0,3.0,True,True,False,False,True,117.0,Tirol,650000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,55.0,Candelaria,235000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,111.0,Lagoa Nova,350000.0
apartment,4.0,4.0,3.0,True,False,False,False,True,166.0,Lagoa Nova,1200000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Ponta Negra,275000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,95.0,Neopolis,300000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Pitimbu,230000.0
apartment,3.0,3.0,2.0,True,True,True,False,False,108.0,Lagoa Nova,400000.0
apartment,20.0,3.0,2.0,False,True,True,True,True,79.0,Lagoa Nova,350000.0
apartment,3.0,3.0,1.0,True,True,True,True,True,103.0,Candelaria,348000.0
apartment,4.0,1.0,3.0,True,False,False,True,True,188.0,Tirol,800000.0
apartment,4.0,2.0,3.0,False,False,False,True,False,394.0,Ponta Negra,2200000.0
apartment,3.0,4.0,2.0,True,False,True,True,True,178.0,Barro Vermelho,790000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,270.0,Lagoa Nova,1100000.0
apartment,3.0,4.0,3.0,True,True,False,False,True,167.0,Areia Preta,860000.0
apartment,3.0,5.0,3.0,True,True,True,False,True,171.0,Lagoa Nova,550000.0
apartment,3.0,2.0,2.0,False,True,True,False,True,98.0,Capim Macio,419000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,55.0,Candelaria,180000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,180.0,Areia Preta,1500000.0
apartment,4.0,6.0,4.0,True,True,True,True,False,240.0,Areia Preta,1800000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,100.0,Tirol,420000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,119.0,Tirol,650000.0
apartment,2.0,2.0,1.0,False,True,True,True,True,56.0,Tirol,270000.0
apartment,4.0,6.0,3.0,True,True,False,True,True,214.0,Ribeira,1200000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,98.0,Tirol,415000.0
apartment,3.0,3.0,2.0,True,True,True,True,False,103.0,Tirol,550000.0
apartment,1.0,1.0,1.0,True,False,True,True,False,1800.0,Ponta Negra,3900000.0
apartment,3.0,5.0,2.0,True,True,True,False,True,119.0,Tirol,640000.0
apartment,2.0,2.0,2.0,False,False,False,False,False,98.0,Lagoa Nova,220000.0
apartment,3.0,4.0,3.0,False,False,False,False,False,184.0,Tirol,1050000.0
apartment,2.0,2.0,1.0,False,False,False,True,False,58.0,Ponta Negra,359000.0
apartment,3.0,1.0,1.0,True,True,True,True,True,130.0,Lagoa Nova,730000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,56.0,Pitimbu,179900.0
apartment,3.0,3.0,2.0,True,True,False,True,True,94.0,Petropolis,430000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,250000.0
apartment,2.0,2.0,2.0,True,True,True,True,False,110.0,Areia Preta,600000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,98.0,Petropolis,449000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,164.0,Areia Preta,850000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,100.0,Lagoa Nova,520000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,103.0,Tirol,570000.0
apartment,3.0,2.0,2.0,False,True,False,True,True,110.0,Barro Vermelho,330000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,150.0,Tirol,750000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,56.0,Pitimbu,179900.0
apartment,3.0,3.0,2.0,True,True,False,True,True,94.0,Petropolis,430000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,250000.0
apartment,2.0,2.0,2.0,True,True,True,True,False,110.0,Areia Preta,600000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,98.0,Petropolis,449000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,164.0,Areia Preta,850000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,100.0,Lagoa Nova,520000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,103.0,Tirol,570000.0
apartment,3.0,2.0,2.0,False,True,False,True,True,110.0,Barro Vermelho,330000.0
apartment,3.0,2.0,2.0,True,False,True,False,True,150.0,Tirol,750000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,54.0,de Nazare,260324.0
apartment,2.0,2.0,2.0,True,True,True,True,True,56.0,Capim Macio,300000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,142.0,Lagoa Nova,1100000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,53.0,da Esperanca,100000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,55.0,Ponta Negra,240000.0
apartment,3.0,1.0,1.0,True,False,True,True,True,109.0,Ponta Negra,525000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,128.0,Lagoa Nova,650000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Ponta Negra,200000.0
apartment,3.0,4.0,2.0,False,False,False,False,False,130.0,Tirol,620000.0
apartment,3.0,2.0,2.0,True,False,True,False,False,102.0,Candelaria,430000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,243.0,Barro Vermelho,640000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,92.0,Neopolis,420000.0
apartment,3.0,1.0,2.0,False,True,False,False,False,140.0,Tirol,290000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Capim Macio,280000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Ponta Negra,235000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,75.0,Capim Macio,220000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,72.0,Neopolis,320000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,208.0,Tirol,1350000.0
apartment,3.0,2.0,2.0,False,True,False,True,True,124.0,Barro Vermelho,366000.0
apartment,4.0,6.0,4.0,True,True,True,False,True,240.0,Areia Preta,1690000.0
apartment,4.0,6.0,3.0,True,True,True,False,True,142.0,Capim Macio,590000.0
apartment,3.0,3.0,2.0,False,False,False,False,False,120.0,Lagoa Nova,550000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,57.0,Lagoa Nova,260000.0
apartment,2.0,1.0,2.0,False,False,False,False,False,51.0,Capim Macio,200000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,98.0,Tirol,555000.0
apartment,3.0,2.0,2.0,True,False,False,True,True,104.0,Tirol,721779.0
apartment,3.0,3.0,1.0,False,False,False,False,False,98.0,Lagoa Nova,175000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,79.0,Ponta Negra,438000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,46.0,Ponta Negra,179900.0
apartment,3.0,1.0,2.0,False,True,False,True,True,124.0,Barro Vermelho,430000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,480.0,Petropolis,6000000.0
apartment,4.0,6.0,4.0,False,False,False,False,False,282.0,Ponta Negra,890000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,103.0,Lagoa Nova,340000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,213.0,Petropolis,1300000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,143.0,Petropolis,400000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,67.0,Capim Macio,350000.0
apartment,4.0,3.0,1.0,True,True,True,True,True,186.0,Tirol,1290000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,103.0,Petropolis,470000.0
apartment,2.0,2.0,1.0,True,False,False,False,False,53.0,Planalto,125000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,57.0,Capim Macio,300000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,72.0,Barro Vermelho,470000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,51.0,Pitimbu,145000.0
apartment,2.0,2.0,2.0,False,False,False,False,False,110.0,Tirol,145000.0
apartment,2.0,3.0,2.0,True,True,False,True,False,110.0,Ponta Negra,780000.0
apartment,3.0,3.0,1.0,True,True,True,True,True,98.0,Tirol,570000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,54.0,Ponta Negra,180000.0
apartment,4.0,1.0,3.0,True,True,True,True,True,270.0,Areia Preta,1500000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,84.0,Alecrim,300000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,60.0,Lagoa Nova,160000.0
apartment,2.0,2.0,1.0,True,True,True,False,False,52.0,Candelaria,210000.0
apartment,4.0,1.0,2.0,True,True,True,True,True,125.0,Capim Macio,730000.0
apartment,2.0,1.0,1.0,True,True,False,True,False,165.0,Ponta Negra,1250000.0
apartment,3.0,2.0,2.0,True,False,True,False,False,85.0,Tirol,250000.0
apartment,3.0,2.0,2.0,True,False,False,False,True,75.0,Neopolis,290000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,96.0,Lagoa Nova,450000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,164.0,Petropolis,1100000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,57.0,Tirol,230000.0
apartment,4.0,6.0,5.0,True,True,True,True,True,422.0,Areia Preta,2590000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,58.0,Lagoa Nova,280000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,75.0,Candelaria,280000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,119.0,Candelaria,370000.0
apartment,2.0,2.0,1.0,True,False,True,True,False,58.0,Neopolis,240000.0
apartment,2.0,2.0,1.0,True,True,False,False,False,56.0,Tirol,240000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,80.0,Ponta Negra,150000.0
apartment,4.0,6.0,2.0,False,False,False,False,True,230.0,Tirol,800000.0
apartment,2.0,2.0,2.0,False,False,False,False,False,55.0,Lagoa Nova,240000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,55.0,Capim Macio,280000.0
apartment,3.0,3.0,1.0,True,False,False,False,False,120.0,Tirol,450000.0
apartment,3.0,2.0,1.0,True,True,False,True,True,62.0,Barro Vermelho,280000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,55.0,Candelaria,240000.0
apartment,3.0,2.0,2.0,True,False,False,False,True,76.0,Capim Macio,180000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Ponta Negra,400000.0
apartment,3.0,2.0,2.0,False,False,False,False,False,110.0,Lagoa Nova,190000.0
apartment,2.0,1.0,1.0,True,True,False,True,True,57.0,Capim Macio,280000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,210.0,Petropolis,790000.0
apartment,3.0,3.0,3.0,True,True,True,False,True,116.0,Tirol,650000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Tirol,320000.0
apartment,1.0,1.0,1.0,True,True,False,True,True,40.0,Ponta Negra,165000.0
apartment,3.0,1.0,2.0,True,True,True,False,True,96.0,Capim Macio,380000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,97.0,Ponta Negra,320000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Neopolis,240000.0
apartment,2.0,3.0,2.0,True,True,True,True,True,110.0,Tirol,600000.0
apartment,2.0,1.0,2.0,False,False,False,False,False,76.0,Lagoa Nova,140000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,214.0,Petropolis,1200000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,42.0,Lagoa Nova,125000.0
apartment,4.0,4.0,3.0,True,False,True,True,True,120.0,Petropolis,560000.0
apartment,4.0,5.0,4.0,True,True,True,False,True,280.0,Areia Preta,1799900.0
apartment,3.0,2.0,1.0,False,False,False,False,True,67.0,Capim Macio,220000.0
apartment,3.0,2.0,2.0,True,False,False,False,True,76.0,Neopolis,300000.0
apartment,3.0,4.0,2.0,False,False,False,True,False,160.0,Petropolis,650000.0
apartment,3.0,3.0,2.0,True,False,True,False,False,98.0,Ponta Negra,349000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,56.0,Pitimbu,90000.0
apartment,2.0,2.0,2.0,False,True,True,False,False,55.0,Tirol,280000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,290000.0
apartment,3.0,3.0,3.0,True,True,True,False,True,99.0,Capim Macio,420000.0
apartment,2.0,1.0,2.0,True,False,True,False,False,70.0,Lagoa Nova,185000.0
apartment,3.0,5.0,2.0,True,True,True,True,True,103.0,Candelaria,370000.0
apartment,4.0,6.0,4.0,True,True,True,False,True,358.0,Petropolis,2600000.0
apartment,4.0,4.0,3.0,True,True,True,True,True,200.0,Capim Macio,450000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,300000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,92.0,Lagoa Nova,550000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,110.0,Tirol,200000.0
apartment,2.0,3.0,1.0,True,False,True,False,True,54.0,Planalto,130000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,69.0,Barro Vermelho,390800.0
apartment,2.0,1.0,1.0,True,False,True,True,True,55.0,Pitimbu,220000.0
apartment,2.0,1.0,1.0,True,True,True,False,False,53.0,Pitimbu,145000.0
apartment,2.0,2.0,2.0,True,False,True,False,True,67.0,Capim Macio,372600.0
apartment,3.0,1.0,2.0,True,True,True,False,False,107.0,Barro Vermelho,460000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Candelaria,230000.0
apartment,4.0,6.0,4.0,True,True,True,False,True,222.0,Lagoa Nova,1200000.0
apartment,3.0,5.0,2.0,True,False,False,True,True,123.0,sept Rosado,450000.0
apartment,3.0,1.0,1.0,False,True,False,False,True,70.0,Lagoa Nova,200000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,119.0,Lagoa Nova,485000.0
apartment,2.0,1.0,1.0,True,False,False,False,True,56.0,Ponta Negra,280000.0
apartment,2.0,2.0,1.0,True,False,True,False,False,56.0,Pitimbu,200000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,60.0,Ponta Negra,189000.0
apartment,2.0,2.0,1.0,True,False,False,False,True,55.0,Candelaria,240000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,115.0,Lagoa Nova,520000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,156.0,Capim Macio,1300000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,60.0,Capim Macio,110000.0
apartment,3.0,4.0,2.0,True,False,False,False,True,103.0,Tirol,450000.0
apartment,4.0,4.0,4.0,True,True,True,True,True,208.0,Tirol,1400000.0
apartment,4.0,5.0,3.0,True,False,True,False,False,289.0,Petropolis,850000.0
apartment,3.0,1.0,3.0,True,True,True,True,True,200.0,Ribeira,1000000.0
apartment,1.0,1.0,1.0,True,True,False,True,True,50.0,Ponta Negra,320000.0
apartment,3.0,3.0,1.0,True,True,True,True,True,96.0,sept Rosado,270000.0
apartment,2.0,1.0,1.0,True,True,False,False,True,55.0,Ponta Negra,360000.0
apartment,2.0,2.0,1.0,True,True,True,False,False,54.0,de Nazare,283000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,127.0,Lagoa Nova,650000.0
apartment,3.0,2.0,2.0,True,True,True,False,False,70.0,da Esperanca,290000.0
apartment,4.0,5.0,4.0,True,True,True,False,True,250.0,Areia Preta,1200000.0
apartment,3.0,2.0,1.0,True,True,True,False,True,77.0,Capim Macio,449000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,50.0,Planalto,95000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,103.0,Petropolis,465000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,93.0,Ponta Negra,280000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,98.0,Lagoa Nova,200000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,148.0,Capim Macio,380000.0
apartment,3.0,3.0,2.0,False,False,False,False,False,115.0,Lagoa Nova,320000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,78.0,Ponta Negra,380000.0
apartment,3.0,1.0,1.0,True,False,True,False,True,67.0,PARNAMIRIM,250000.0
apartment,3.0,5.0,2.0,True,True,True,False,True,125.0,Barro Vermelho,480000.0
apartment,3.0,2.0,2.0,False,True,False,False,True,100.0,Lagoa Nova,270000.0
apartment,3.0,2.0,1.0,True,True,True,False,False,56.0,Nova Descoberta,250000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,95.0,Capim Macio,497000.0
apartment,2.0,2.0,1.0,False,True,True,False,False,75.0,Morro Branco,280000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,175.0,Petropolis,658000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,49.0,Pitimbu,194900.0
apartment,2.0,1.0,1.0,True,True,True,True,True,60.0,Lagoa Nova,188900.0
apartment,3.0,4.0,2.0,True,True,True,False,True,114.0,Lagoa Nova,611000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,222.0,Tirol,1360000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,98.0,Petropolis,449000.0
apartment,3.0,3.0,2.0,False,False,False,False,False,92.0,Capim Macio,390000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,95.0,Lagoa Nova,430000.0
apartment,2.0,2.0,2.0,False,False,False,False,False,601.0,Ponta Negra,155000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Ribeira,230000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,53.0,Planalto,130000.0
apartment,3.0,2.0,1.0,False,True,False,False,False,105.0,Lagoa Nova,260000.0
apartment,3.0,3.0,1.0,False,False,False,True,False,117.0,Barro Vermelho,280000.0
apartment,3.0,2.0,1.0,False,True,False,False,False,89.0,Lagoa Nova,240000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,170.0,Lagoa Nova,1000000.0
apartment,3.0,1.0,1.0,False,True,False,False,False,80.0,Barro Vermelho,215000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,64.0,Tirol,360000.0
apartment,3.0,3.0,2.0,True,False,True,False,True,112.0,Tirol,580000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,40.0,Lagoa Nova,218000.0
apartment,3.0,1.0,3.0,True,True,False,True,True,142.0,Tirol,450000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,55.0,Planalto,40000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,55.0,Planalto,129000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,55.0,Planalto,129000.0
apartment,3.0,4.0,3.0,True,True,True,True,False,130.0,Lagoa Nova,830000.0
apartment,2.0,2.0,1.0,True,True,False,True,True,55.0,Ponta Negra,450000.0
apartment,3.0,4.0,1.0,False,True,False,False,True,122.0,Petropolis,295000.0
apartment,2.0,2.0,1.0,True,True,True,False,False,56.0,Ponta Negra,240000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,98.0,Lagoa Nova,410000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,119.0,Tirol,650000.0
apartment,4.0,5.0,1.0,True,True,True,True,True,424.0,Areia Preta,3000000.0
apartment,3.0,2.0,1.0,True,True,True,False,True,69.0,Capim Macio,300000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,69.0,Candelaria,250000.0
apartment,4.0,6.0,3.0,True,True,True,False,True,225.0,Areia Preta,1300000.0
apartment,4.0,1.0,4.0,True,True,True,True,True,171.0,Lagoa Nova,458000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,58.0,Pitimbu,215000.0
apartment,4.0,5.0,2.0,True,True,True,True,True,246.0,Ribeira,650000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,132.0,Tirol,220000.0
apartment,3.0,1.0,2.0,False,True,False,False,True,90.0,Barro Vermelho,280000.0
apartment,4.0,5.0,3.0,True,True,False,True,True,243.0,Barro Vermelho,640000.0
apartment,4.0,3.0,2.0,True,True,False,True,True,87.0,Candelaria,410000.0
apartment,4.0,5.0,1.0,True,False,True,True,False,164.0,Lagoa Nova,1100000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,58.0,Ponta Negra,325000.0
apartment,2.0,2.0,1.0,True,False,True,True,False,64.0,Ponta Negra,276000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Ponta Negra,250000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,57.0,Neopolis,195000.0
apartment,3.0,1.0,3.0,True,False,False,True,True,120.0,Petropolis,590000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,101.0,Ponta Negra,570000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Ponta Negra,175000.0
apartment,3.0,5.0,3.0,True,True,True,False,True,180.0,Areia Preta,850000.0
apartment,2.0,2.0,1.0,True,True,False,False,False,61.0,Lagoa Nova,207000.0
apartment,4.0,5.0,3.0,False,False,False,False,False,220.0,Areia Preta,600000.0
apartment,3.0,3.0,2.0,True,False,True,False,True,115.0,Lagoa Nova,517000.0
apartment,3.0,5.0,3.0,True,True,True,False,True,180.0,Tirol,1000000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,108.0,Lagoa Nova,494800.0
apartment,3.0,2.0,2.0,True,True,True,False,True,76.0,Candelaria,350000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,140.0,Petropolis,557000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,140.0,Petropolis,557000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,89.0,Pitimbu,325000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Ponta Negra,360000.0
apartment,3.0,5.0,2.0,True,True,True,False,True,123.0,Capim Macio,730000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,225.0,Areia Preta,1350000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,55.0,Tirol,280000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,50.0,Candelaria,230000.0
apartment,3.0,1.0,3.0,False,False,False,False,False,220.0,Tirol,460000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,57.0,Ponta Negra,240000.0
apartment,3.0,5.0,3.0,True,True,True,True,False,196.0,Tirol,730000.0
apartment,3.0,1.0,2.0,False,False,False,False,False,101.0,Ponta Negra,560000.0
apartment,4.0,4.0,2.0,True,False,False,True,False,122.0,Petropolis,500000.0
apartment,3.0,5.0,3.0,True,False,False,True,True,150.0,Petropolis,1300000.0
apartment,4.0,6.0,4.0,True,True,True,True,False,220.0,Candelaria,850000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,160.0,Lagoa Nova,750000.0
apartment,5.0,6.0,4.0,True,False,True,False,False,275.0,Tirol,990000.0
apartment,2.0,1.0,1.0,True,False,True,True,False,70.0,Planalto,120000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,100.0,Capim Macio,450000.0
apartment,3.0,2.0,2.0,True,True,True,True,False,104.0,Lagoa Nova,600000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,58.0,Lagoa Nova,280000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,358.0,Ribeira,2100000.0
apartment,1.0,1.0,1.0,True,True,True,False,False,80.0,Ponta Negra,669000.0
apartment,2.0,3.0,1.0,False,True,False,False,False,78.0,Lagoa Nova,200000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Pitimbu,210000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,75.0,Lagoa Nova,349000.0
apartment,4.0,5.0,3.0,False,False,False,False,False,468.0,Tirol,1000000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,53.0,Planalto,115000.0
apartment,2.0,2.0,1.0,True,False,True,True,False,58.0,Pitimbu,215000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,67.0,Neopolis,300000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,100.0,Tirol,285000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,98.0,Capim Macio,140000.0
apartment,1.0,1.0,1.0,True,False,False,False,False,56.0,Petropolis,160000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,53.0,Ponta Negra,289500.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Candelaria,249999.0
apartment,3.0,3.0,2.0,True,True,True,False,True,89.0,Pitimbu,360000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Capim Macio,220000.0
apartment,4.0,4.0,2.0,True,True,True,True,True,217.0,Capim Macio,750000.0
apartment,3.0,1.0,2.0,False,False,False,False,False,95.0,Ponta Negra,155000.0
apartment,3.0,3.0,2.0,False,True,False,False,True,117.0,Lagoa Seca,300000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,68.0,Lagoa Nova,150000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,282.0,Areia Preta,1730000.0
apartment,2.0,1.0,1.0,True,True,False,True,True,57.0,Capim Macio,280000.0
apartment,3.0,2.0,2.0,True,False,True,False,False,88.0,Lagoa Nova,390000.0
apartment,2.0,1.0,1.0,True,False,False,False,False,66.0,Capim Macio,168000.0
apartment,2.0,1.0,1.0,False,False,True,False,False,56.0,Pitimbu,105000.0
apartment,4.0,4.0,4.0,True,True,True,True,True,240.0,Areia Preta,1700000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,76.0,Lagoa Nova,145000.0
apartment,2.0,1.0,1.0,True,False,False,False,False,54.0,Capim Macio,180000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,56.0,Lagoa Nova,250000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,56.0,Neopolis,174000.0
apartment,2.0,1.0,1.0,True,False,True,True,False,67.0,Capim Macio,210000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,75.0,Cidade Alta,330000.0
apartment,3.0,1.0,2.0,True,True,False,True,True,86.0,Lagoa Nova,395000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,90.0,Candelaria,230000.0
apartment,2.0,2.0,1.0,False,True,False,False,False,105.0,Candelaria,260000.0
apartment,3.0,3.0,3.0,True,True,True,False,True,103.0,Capim Macio,610000.0
apartment,3.0,2.0,1.0,False,True,False,False,True,160.0,Petropolis,380000.0
apartment,3.0,4.0,2.0,True,False,True,True,False,108.0,Capim Macio,500000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,58.0,Tirol,300000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,72.0,Neopolis,320000.0
apartment,1.0,1.0,1.0,False,True,False,False,False,50.0,Lagoa Nova,400000.0
apartment,2.0,2.0,2.0,True,True,True,False,True,56.0,Petropolis,250000.0
apartment,4.0,3.0,2.0,True,True,True,False,False,116.0,Ponta Negra,650000.0
apartment,3.0,3.0,1.0,False,False,False,False,False,95.0,Petropolis,250000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,60.0,Lagoa Nova,200000.0
